shift_player_id,shift_id,game_id,shift_index,player_game_number,player_id,venue,position,period,shift_duration,shift_start_total_seconds,shift_end_total_seconds,stoppage_time,playing_time,running_toi_game,logical_shift_number,shift_segment,is_first_segment,is_last_segment,logical_shift_duration,gf,ga,pm,gf_ev,ga_ev,gf_pp,ga_pp,gf_pk,ga_pk,pm_ev,cf,ca,cf_pct,ff,fa,ff_pct,sf,sa,shot_diff,zone_entries,zone_exits,giveaways,takeaways,fo_won,fo_lost,situation,situation_id,strength,strength_id,start_zone,end_zone,player_rating,team_avg_rating,opp_avg_rating,rating_differential,qoc_rating,qot_rating,competition_tier_id,opp_multiplier,player_rating_diff,expected_cf_pct,cf_pct_vs_expected,performance,cf_adj,ca_adj,cf_pct_adj,team_id,opp_team_id,season_id,period_id,scf,sca,hdf,hda,event_count,home_avg_rating,away_avg_rating,home_min_rating,away_min_rating,home_max_rating,away_max_rating,home_rating_advantage,home_team_id,away_team_id,game_state,score_differential,is_close_game,home_gf_all,home_ga_all,home_gf_ev,home_ga_ev,home_gf_pp,home_ga_pp,home_gf_pk,home_ga_pk,home_pm_all,home_pm_ev,away_gf_all,away_ga_all,away_gf_ev,away_ga_ev,away_gf_pp,away_ga_pp,away_gf_pk,away_ga_pk,away_pm_all,away_pm_ev,home_zone_entries,away_zone_entries,home_zone_exits,away_zone_exits,home_giveaways,away_giveaways,home_bad_giveaways,away_bad_giveaways,home_takeaways,away_takeaways,fo_pct,bad_giveaways,venue_id,shift_duration_id
SP1897700067P100088,SH1897700067,18977,67,19,P100088,away,F3,3,41.0,742.0,701.0,0,41.0,1399.89,12,1,True,False,148.0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,50.0,Over,0.0,0.0,50.0,N10003,N10010,N20252026F,P03,2.0,0.0,0.0,0.0,28.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,VN02,SD02
SP1897700068P100088,SH1897700068,18977,68,19,P100088,away,F3,3,9.0,701.0,692.0,0,9.0,1408.89,12,2,False,False,148.0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,50.0,Over,0.0,0.0,50.0,N10003,N10010,N20252026F,P03,0.0,0.0,0.0,0.0,6.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1897700069P100088,SH1897700069,18977,69,19,P100088,away,F3,3,7.0,692.0,685.0,0,7.0,1415.89,12,3,False,False,148.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,-50.0,Under,0.0,1.0,0.0,N10003,N10010,N20252026F,P03,0.0,1.0,0.0,0.0,8.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1897700070P100088,SH1897700070,18977,70,19,P100088,away,F3,3,13.0,685.0,672.0,0,13.0,1428.89,12,4,False,False,148.0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,-50.0,Under,0.0,2.0,0.0,N10003,N10010,N20252026F,P03,0.0,2.0,0.0,0.0,13.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1897700071P100088,SH1897700071,18977,71,19,P100088,away,F3,3,49.0,672.0,623.0,0,49.0,1477.89,12,5,False,False,148.0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,66.66666666666666,2.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,16.666666666666657,Over,0.0,1.0,0.0,N10003,N10010,N20252026F,P03,1.0,0.0,0.0,0.0,23.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,VN02,SD03
SP1897700072P100088,SH1897700072,18977,72,19,P100088,away,F3,3,12.0,623.0,611.0,0,12.0,1489.89,12,6,False,False,148.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,0.0,Expected,0.0,0.0,50.0,N10003,N10010,N20252026F,P03,0.0,0.0,0.0,0.0,9.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1897700073P100088,SH1897700073,18977,73,19,P100088,away,F3,3,17.0,611.0,594.0,0,17.0,1506.89,12,7,False,True,148.0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,50.0,Over,0.0,0.0,50.0,N10003,N10010,N20252026F,P03,1.0,0.0,0.0,0.0,8.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1897700076P100088,SH1897700076,18977,76,19,P100088,away,F2,3,49.0,455.0,406.0,0,49.0,1555.89,13,1,True,False,174.0,1,0,1,1,0,0,0,0,0,1,3.0,1.0,75.0,2.0,0.0,100.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,25.0,Over,0.0,1.0,0.0,N10003,N10010,N20252026F,P03,3.0,0.0,0.0,0.0,20.0,,,,,,,False,N10010,N10003,tied,0,True,0,1,0,1,0,0,0,0,-1,-1,1,0,1,0,0,0,0,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,50.0,0.0,VN02,SD03
SP1897700077P100088,SH1897700077,18977,77,19,P100088,away,F2,3,65.0,406.0,341.0,0,65.0,1620.89,13,2,False,False,174.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,0.0,Expected,0.0,0.0,50.0,N10003,N10010,N20252026F,P03,0.0,0.0,0.0,0.0,26.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,VN02,SD04
SP1897700078P100088,SH1897700078,18977,78,19,P100088,away,F2,3,45.0,341.0,296.0,0,45.0,1665.89,13,3,False,False,174.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,-50.0,Under,0.0,1.0,0.0,N10003,N10010,N20252026F,P03,0.0,1.0,0.0,0.0,16.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,VN02,SD03
SP1897700079P100088,SH1897700079,18977,79,19,P100088,away,F2,3,15.0,296.0,281.0,0,15.0,1680.89,13,4,False,True,174.0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,50.0,Over,0.0,0.0,50.0,N10003,N10010,N20252026F,P03,1.0,0.0,0.0,0.0,5.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1897700084P100088,SH1897700084,18977,84,19,P100088,away,F2,3,16.0,165.0,149.0,0,16.0,1696.89,14,1,True,False,164.99,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,-50.0,Under,0.0,2.0,0.0,N10003,N10010,N20252026F,P03,0.0,1.0,0.0,0.0,12.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1897700085P100088,SH1897700085,18977,85,19,P100088,away,F2,3,33.0,149.0,116.0,0,33.0,1729.89,14,2,False,False,164.99,0,0,0,0,0,0,0,0,0,0,2.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,50.0,Over,0.0,0.0,50.0,N10003,N10010,N20252026F,P03,2.0,0.0,0.0,0.0,16.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD02
SP1897700086P100088,SH1897700086,18977,86,19,P100088,away,F2,3,18.0,116.0,98.0,0,18.0,1747.89,14,3,False,False,164.99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,0.0,Expected,0.0,0.0,50.0,N10003,N10010,N20252026F,P03,0.0,0.0,0.0,0.0,1.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,VN02,SD01
SP1897700087P100088,SH1897700087,18977,87,19,P100088,away,F2,3,43.0,98.0,55.0,110,0.0,1790.89,14,4,False,False,164.99,1,0,1,1,0,0,0,0,0,1,4.0,0.0,100.0,3.0,0.0,100.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,50.0,Over,0.0,0.0,50.0,N10003,N10010,N20252026F,P03,4.0,0.0,0.0,0.0,17.0,,,,,,,False,N10010,N10003,tied,0,True,0,1,0,1,0,0,0,0,-1,-1,1,0,1,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,VN02,SD02
SP1897700088P100088,SH1897700088,18977,88,19,P100088,away,F2,3,54.99,55.0,0.01,26,28.99,1845.88,14,5,False,True,164.99,0,0,0,0,0,0,0,0,0,0,5.0,0.0,100.0,3.0,0.0,100.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Empty Net,SIT0002,5v6,STR11,Neutral,Neutral,5.0,0.0,0.0,,0.0,0.0,TI04,0.0,5.0,50.0,50.0,Over,0.0,0.0,50.0,N10003,N10010,N20252026F,P03,3.0,0.0,0.0,0.0,22.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD03
SP1897700003P100091,SH1897700003,18977,3,8,P100091,away,F3,1,119.0,1000.0,881.0,44,75.0,119.0,1,1,True,True,119.0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Offensive,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,50.0,Over,0.0,0.0,50.0,N10003,N10010,N20252026F,P01,1.0,0.0,0.0,0.0,36.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,VN02,SD05
SP1897700010P100091,SH1897700010,18977,10,8,P100091,away,F3,1,32.0,640.0,608.0,13,19.0,151.0,2,1,True,True,32.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,Full Strength,SIT0001,5v5,STR01,Offensive,Defensive,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,0.0,Expected,0.0,0.0,50.0,N10003,N10010,N20252026F,P01,0.0,0.0,0.0,0.0,11.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,50.0,1.0,VN02,SD02
SP1897700018P100091,SH1897700018,18977,18,8,P100091,away,F3,1,93.0,350.0,257.0,0,93.0,244.0,3,1,True,False,116.0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,80.0,3.0,1.0,75.0,1.0,1.0,0.0,3.0,2.0,4.0,0.0,1.0,1.0,Full Strength,SIT0001,5v5,STR01,Defensive,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,30.0,Over,0.0,1.0,0.0,N10003,N10010,N20252026F,P01,1.0,1.0,0.0,0.0,43.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,2.0,2.0,1.0,4.0,0.0,3.0,0.0,0.0,50.0,3.0,VN02,SD05
SP1897700019P100091,SH1897700019,18977,19,8,P100091,away,F3,1,23.0,257.0,234.0,0,23.0,267.0,3,2,False,True,116.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,0.0,Expected,0.0,0.0,50.0,N10003,N10010,N20252026F,P01,0.0,0.0,0.0,0.0,9.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,VN02,SD01
SP1897700030P100091,SH1897700030,18977,30,8,P100091,away,F3,1,7.0,28.0,21.0,0,7.0,274.0,4,1,True,False,27.9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,0.0,Expected,0.0,0.0,50.0,N10003,N10010,N20252026F,P01,0.0,0.0,0.0,0.0,5.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1897700031P100091,SH1897700031,18977,31,8,P100091,away,F3,1,20.9,21.0,0.1,0,20.9,294.9,4,2,False,True,27.9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,50.0,Over,0.0,0.0,50.0,N10003,N10010,N20252026F,P01,1.0,0.0,0.0,0.0,8.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,1.0,VN02,SD01
SP1897700033P100091,SH1897700033,18977,33,8,P100091,away,F3,2,59.0,1080.0,1021.0,18,41.0,353.9,5,1,True,True,59.0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,-50.0,Under,0.0,2.0,0.0,N10003,N10010,N20252026F,P02,0.0,0.0,0.0,0.0,23.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD03
SP1897700041P100091,SH1897700041,18977,41,8,P100091,away,F3,2,104.0,796.0,692.0,17,87.0,457.9,6,1,True,False,117.0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,33.33333333333333,1.0,2.0,33.33333333333333,1.0,2.0,-1.0,1.0,2.0,1.0,0.0,2.0,2.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,-16.66666666666667,Under,0.0,2.0,0.0,N10003,N10010,N20252026F,P02,1.0,2.0,0.0,0.0,36.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,VN02,SD05
SP1897700042P100091,SH1897700042,18977,42,8,P100091,away,F3,2,13.0,692.0,679.0,0,13.0,470.9,6,2,False,True,117.0,0,1,-1,0,1,0,0,0,0,-1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,-50.0,Under,0.0,1.0,0.0,N10003,N10010,N20252026F,P02,0.0,2.0,0.0,1.0,9.0,,,,,,,False,N10010,N10003,home_leading,1,True,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD01
SP1897700045P100091,SH1897700045,18977,45,8,P100091,away,F3,2,89.0,560.0,471.0,32,57.0,559.9,7,1,True,True,89.0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,-2.0,0.0,1.0,2.0,0.0,1.0,1.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,-50.0,Under,0.0,3.0,0.0,N10003,N10010,N20252026F,P02,0.0,2.0,0.0,0.0,36.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,50.0,0.0,VN02,SD04
SP1897700051P100091,SH1897700051,18977,51,8,P100091,away,F3,2,36.0,276.0,240.0,0,36.0,595.9,8,1,True,False,137.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,0.0,Expected,0.0,0.0,50.0,N10003,N10010,N20252026F,P02,0.0,0.0,0.0,0.0,8.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD02
SP1897700052P100091,SH1897700052,18977,52,8,P100091,away,F3,2,89.0,240.0,151.0,42,47.0,684.9,8,2,False,False,137.0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,1.0,2.0,1.0,0.0,1.0,1.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,-50.0,Under,0.0,3.0,0.0,N10003,N10010,N20252026F,P02,0.0,1.0,0.0,0.0,28.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,VN02,SD04
SP1897700053P100091,SH1897700053,18977,53,8,P100091,away,F3,2,12.0,151.0,139.0,0,12.0,696.9,8,3,False,True,137.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,0.0,Expected,0.0,0.0,50.0,N10003,N10010,N20252026F,P02,0.0,0.0,0.0,0.0,8.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,VN02,SD01
SP1897700061P100091,SH1897700061,18977,61,8,P100091,away,F3,3,45.0,1080.0,1035.0,0,45.0,741.9,9,1,True,True,45.0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,-50.0,Under,0.0,3.0,0.0,N10003,N10010,N20252026F,P03,0.0,0.0,0.0,0.0,24.0,,,,,,,False,N10010,N10003,home_leading,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,50.0,1.0,VN02,SD03
SP1897700074P100091,SH1897700074,18977,74,8,P100091,away,F3,3,69.0,594.0,525.0,0,69.0,810.9,10,1,True,False,139.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,50.0,1.0,1.0,50.0,0.0,1.0,-1.0,2.0,0.0,2.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,0.0,Expected,0.0,1.0,0.0,N10003,N10010,N20252026F,P03,0.0,1.0,0.0,1.0,27.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,VN02,SD04
SP1897700075P100091,SH1897700075,18977,75,8,P100091,away,F3,3,70.0,525.0,455.0,0,70.0,880.9,10,2,False,True,139.0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,4.0,-4.0,1.0,1.0,4.0,0.0,0.0,0.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,-50.0,Under,0.0,6.0,0.0,N10003,N10010,N20252026F,P03,0.0,4.0,0.0,0.0,46.0,,,,,,,False,N10010,N10003,tied,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,VN02,SD04
SP1897700080P100091,SH1897700080,18977,80,8,P100091,away,F3,3,51.0,281.0,230.0,0,51.0,931.9,11,1,True,False,103.0,0,1,-1,0,1,0,0,0,0,-1,1.0,3.0,25.0,1.0,3.0,25.0,0.0,2.0,-2.0,0.0,0.0,1.0,0.0,1.0,1.0,Full Strength,SIT0001,5v5,STR01,Neutral,Neutral,2.0,0.0,0.0,,0.0,0.0,TI04,0.0,2.0,50.0,-25.0,Under,0.0,3.0,0.0,N10003,N10010,N20252026F,P03,0.0,3.0,0.0,0.0,21.0,,,,,,,False,N10010,N10003,home_leading,1,True,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,-1,-1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,VN02,SD03
